# room=440065813_vcom host=192.168.1.195 port=4901
[08:35:06.636][RX] 72782030  |  rx 0
[08:35:29.778][RX] 696e426f0d0a20202020202020202020202020202020202020205b75696e7438  |  inBo\r\n                    [uint8
[08:35:29.779][RX] 5d206d6178426f0d0a2020202020202020202020202020202020  |  ] maxBo\r\n                 
[08:35:29.783][RX] 2020205b75696e74385d2074726965730d0a2020202020202020202020202020  |     [uint8] tries\r\n              
[08:35:29.784][RX] 2020202020205b696e7433325d206363615468726573686f6c  |        [int32] ccaThreshol
[08:35:29.789][RX] 640d0a20202020202020202020202020202020202020205b75696e7431365d206261636b6f666655730d0a202020202020202020202020202020  |  d\r\n                    [uint16] backoffUs\r\n               
[08:35:29.792][RX] 20202020205b75696e7431365d206475726174696f6e55730d0a202020202020  |       [uint16] durationUs\r\n      
[08:35:29.795][RX] 20202020202020202020202020205b75696e7433325d2074696d  |                [uint32] tim
[08:35:29.796][RX] 656f757455730d0a7365743830323135344363614d6f64652020202053657420  |  eoutUs\r\nset802154CcaMode    Set 
[08:35:29.800][RX] 3830322e31352e3420434341204d6f64650d0a202020202020  |  802.15.4 CCA Mode\r\n      
[08:35:29.801][RX] 20202020202020202020202020205b75696e74385d206363614d6f646520303d  |                [uint8] ccaMode 0=
[08:35:29.805][RX] 5253534920313d5369676e616c20323d525353497c5369676e61  |  RSSI 1=Signal 2=RSSI|Signa
[08:35:29.808][RX] 6c20333d52535349265369676e616c20343d416c77617973207472616e736d69  |  l 3=RSSI&Signal 4=Always transmi
[08:35:29.809][RX] 740d0a5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f0d  |  t\r\n_____________________\r
[08:35:29.812][RX] 0a5f5f5f5f3830325f31355f345f4d6f64655f5f5f5f0d0a656e61626c653830  |  \n____802_15_4_Mode____\r\nenable80
[08:35:29.814][RX] 323135342020202020202020436f6e66696775726520616e6420  |  2154        Configure and 
[08:35:29.817][RX] 656e61626c65203830322e31352e34206d6f64652e0d0a202020202020202020  |  enable 802.15.4 mode.\r\n         
[08:35:29.820][RX] 20202020202020202020205b737472696e675d206465666175  |             [string] defau
[08:35:29.821][RX] 6c7453746174653a202769646c65272f277278270d0a20202020202020202020  |  ltState: 'idle'/'rx'\r\n          
[08:35:29.825][RX] 202020202020202020205b75696e7431365d2069646c65546f52  |            [uint16] idleToR
[08:35:29.826][RX] 7855730d0a20202020202020202020202020202020202020205b75696e743136  |  xUs\r\n                    [uint16
[08:35:29.830][RX] 5d207475726e61726f756e6454696d6555730d0a202020202020  |  ] turnaroundTimeUs\r\n      
[08:35:29.831][RX] 20202020202020202020202020205b696e7431365d2061636b54696d656f7574  |                [int16] ackTimeout
[08:35:29.834][RX] 55733a20746f2041434b27732073796e632d6465746563740d  |  Us: to ACK's sync-detect\r
[08:35:29.837][RX] 0a20202020202020202020202020202020202020205b75696e74386f70745d20  |  \n                    [uint8opt] 
[08:35:29.840][RX] 64656661756c7446503a205b305d2f31204672616d652050656e  |  defaultFP: [0]/1 Frame Pen
[08:35:29.841][RX] 64696e6720666f7220706f6c6c2041434b730d0a6c69737432703447687a3830  |  ding for poll ACKs\r\nlist2p4Ghz80
[08:35:29.845][RX] 32313534436f6e666967734c69737420737570706f72746564  |  2154ConfigsList supported
[08:35:29.847][RX] 20322e342047487a203830322e31352e3420636f6e666967732e0d0a636f6e66  |   2.4 GHz 802.15.4 configs.\r\nconf
[08:35:29.850][RX] 696732703447487a3830323135342020436f6e66696775726520  |  ig2p4GHz802154  Configure 
[08:35:29.851][RX] 74686520726164696f20666f7220322e342047487a203830322e31352e342e0d  |  the radio for 2.4 GHz 802.15.4.\r
[08:35:29.855][RX] 0a202020202020202020202020202020202020202055736520  |  \n                    Use 
[08:35:29.856][RX] 7769746820656e61626c653830323135342e0d0a202020202020202020202020  |  with enable802154.\r\n            
[08:35:29.859][RX] 20202020202020205b75696e74386f70745d205b75696e74386f  |          [uint8opt] [uint8o
[08:35:29.862][RX] 70745d20636f6e6669673a20736565206c69737432703447687a383032313534  |  pt] config: see list2p4Ghz802154
[08:35:29.865][RX] 436f6e66696773202869676e6f72657320616e792072656d6169  |  Configs (ignores any remai
[08:35:29.866][RX] 6e696e6720706172616d6574657273206966203e2031290d0a20202020202020  |  ning parameters if > 1)\r\n       
[08:35:29.870][RX] 202020202020202020202020205b75696e74386f70745d2063  |               [uint8opt] c
[08:35:29.871][RX] 6f65783a205b303d44697361626c655d20313d456e61626c650d0a2020202020  |  oex: [0=Disable] 1=Enable\r\n     
[08:35:29.875][RX] 2020202020202020202020202020205b75696e74386f70745d20  |                 [uint8opt] 
[08:35:29.876][RX] 66656d3a205b303d44697361626c655d20313d456e61626c650d0a2020202020  |  fem: [0=Disable] 1=Enable\r\n     
[08:35:29.880][RX] 2020202020202020202020202020205b75696e74386f70745d  |                 [uint8opt]
[08:35:29.881][RX] 20637573746f6d3a205b303d4e6f6e655d20313d437573746f6d310d0a202020  |   custom: [0=None] 1=Custom1\r\n   
[08:35:29.885][RX] 20202020202020202020202020202020205b75696e74386f7074  |                   [uint8opt
[08:35:29.886][RX] 5d20326d6270733a205b303d44697361626c655d2020313d456e61626c650d0a  |  ] 2mbps: [0=Disable]  1=Enable\r\n
[08:35:29.890][RX] 636f6e6669673836334d487a3830323135342020436f6e6669  |  config863MHz802154  Confi
[08:35:29.891][RX] 677572652074686520726164696f20666f7220383633204d487a203830322e31  |  gure the radio for 863 MHz 802.1
[08:35:29.895][RX] 352e342047423836382e0d0a2020202020202020202020202020  |  5.4 GB868.\r\n              
[08:35:29.896][RX] 202020202020557365207769746820656e61626c653830323135342e0d0a636f  |        Use with enable802154.\r\nco
[08:35:29.900][RX] 6e6669673931354d487a3830323135342020436f6e6669677572  |  nfig915MHz802154  Configur
[08:35:29.901][RX] 652074686520726164696f20666f7220393135204d487a203830322e31352e34  |  e the radio for 915 MHz 802.15.4
[08:35:29.905][RX] 2047423836382e0d0a20202020202020202020202020202020  |   GB868.\r\n                
[08:35:29.907][RX] 20202020557365207769746820656e61626c653830323135342e0d0a73657438  |      Use with enable802154.\r\nset8
[08:35:29.909][RX] 30323135346520202020202020202020436f6e66696775726520  |  02154e          Configure 
[08:35:29.912][RX] 3830322e31352e3445206f7074696f6e732e0d0a202020202020202020202020  |  802.15.4E options.\r\n            
[08:35:29.915][RX] 20202020202020205b75696e7433325d205241494c5f494545  |          [uint32] RAIL_IEE
[08:35:29.916][RX] 453830323135345f454f7074696f6e735f740d0a736574383032313534672020  |  E802154_EOptions_t\r\nset802154g  
[08:35:29.920][RX] 2020202020202020436f6e666967757265203830322e31352e34  |          Configure 802.15.4
[08:35:29.921][RX] 47206f7074696f6e732e0d0a2020202020202020202020202020202020202020  |  G options.\r\n                    
[08:35:29.924][RX] 5b75696e7433325d205241494c5f494545453830323135345f  |  [uint32] RAIL_IEEE802154_
[08:35:29.927][RX] 474f7074696f6e735f740d0a73657438303231353446704d6f64652020202020  |  GOptions_t\r\nset802154FpMode     
[08:35:29.930][RX] 436f6e74726f6c206561726c7920616e64206461746120667261  |  Control early and data fra
[08:35:29.932][RX] 6d652070656e64696e67206c6f6f6b75702e0d0a202020202020202020202020  |  me pending lookup.\r\n            
[08:35:29.935][RX] 20202020202020205b75696e74385d206561726c793a20202020  |          [uint8] early:    
[08:35:29.936][RX] 205b303d44697361626c655d20313d456e61626c650d0a202020202020202020  |   [0=Disable] 1=Enable\r\n         
[08:35:29.940][RX] 20202020202020202020205b75696e74385d20646174616672  |             [uint8] datafr
[08:35:29.941][RX] 616d65733a5b303d44697361626c655d20313d456e61626c650d0a6163636570  |  ames:[0=Disable] 1=Enable\r\naccep
[08:35:29.945][RX] 744672616d65732020202020202020436f6e74726f6c20383032  |  tFrames        Control 802
[08:35:29.946][RX] 2e31352e34206672616d65207479706520616363657074616e63652e0d0a2020  |  .15.4 frame type acceptance.\r\n  
[08:35:29.950][RX] 2020202020202020202020202020202020205b75696e74385d  |                    [uint8]
[08:35:29.951][RX] 20636f6d6d616e643a20303d52656a656374205b313d4163636570745d0d0a20  |   command: 0=Reject [1=Accept]\r\n 
[08:35:29.955][RX] 202020202020202020202020202020202020205b75696e74385d  |                     [uint8]
[08:35:29.957][RX] 2061636b3a202020205b303d52656a6563745d20313d4163636570740d0a2020  |   ack:    [0=Reject] 1=Accept\r\n  
[08:35:29.960][RX] 2020202020202020202020202020202020205b75696e74385d  |                    [uint8]
[08:35:29.963][RX] 20646174613a20202020303d52656a656374205b313d4163636570745d0d0a20  |   data:    0=Reject [1=Accept]\r\n 
[08:35:29.964][RX] 202020202020202020202020202020202020205b75696e74385d  |                     [uint8]
[08:35:29.968][RX] 20626561636f6e3a2020303d52656a656374205b313d4163636570745d0d0a20  |   beacon:  0=Reject [1=Accept]\r\n 
[08:35:29.969][RX] 202020202020202020202020202020202020205b75696e7438  |                     [uint8
[08:35:29.973][RX] 6f70745d206d756c7469707572706f73653a205b303d52656a6563745d20313d  |  opt] multipurpose: [0=Reject] 1=
[08:35:29.974][RX] 4163636570740d0a73657450726f6d697363756f75734d6f6465  |  Accept\r\nsetPromiscuousMode
[08:35:29.978][RX] 2020436f6e74726f6c2070726f6d697363756f7573206d6f64652e0d0a202020  |    Control promiscuous mode.\r\n   
[08:35:29.979][RX] 20202020202020202020202020202020205b75696e74385d2030  |                   [uint8] 0
[08:35:29.983][RX] 3d44697361626c6520313d456e61626c650d0a7365745278546f456e6841636b  |  =Disable 1=Enable\r\nsetRxToEnhAck
[08:35:29.984][RX] 5478202020202053657420616e205278546f5478207475726e  |  Tx     Set an RxToTx turn
[08:35:29.988][RX] 61726f756e642074696d652075736564206a75737420666f7220456e682d4143  |  around time used just for Enh-AC
[08:35:29.989][RX] 4b732e0d0a20202020202020202020202020202020202020205b  |  Ks.\r\n                    [
[08:35:29.993][RX] 696e7433325d207278546f547855732028303d73616d6520617320496d6d2d41  |  int32] rxToTxUs (0=same as Imm-A
[08:35:29.994][RX] 434b732c202d313d646f6e2774206368616e6765290d0a7365  |  CKs, -1=don't change)\r\nse
[08:35:29.997][RX] 7450616e436f6f7264696e61746f72202020436f6e74726f6c20776865746865  |  tPanCoordinator   Control whethe
[08:35:30.007][RX] 72206e6f646520697320612050414e20636f6f7264696e61746f  |  r node is a PAN coordinato
[08:35:30.009][RX] 722e0d0a20202020202020202020202020202020202020205b75696e74385d20313d59657320303d4e6f0d0a73657450616e4964383032313534202020202020536574207468652050414e20494420666f7220612066696c746572696e6720696e6465782e0d0a202020202020202020202020  |  r.\r\n                    [uint8] 1=Yes 0=No\r\nsetPanId802154      Set the PAN ID for a filtering index.\r\n            
[08:35:30.012][RX] 20202020202020205b75696e7431365d2070616e49640d0a2020202020202020  |          [uint16] panId\r\n        
[08:35:30.014][RX] 2020202020202020202020205b75696e74386f70745d2066696c  |              [uint8opt] fil
[08:35:30.017][RX] 746572496e6465783a205b305d2d320d0a73657453686f727441646472383032  |  terIndex: [0]-2\r\nsetShortAddr802
[08:35:30.020][RX] 3135342020536574207468652073686f727420616464726573  |  154  Set the short addres
[08:35:30.023][RX] 7320666f7220612066696c746572696e6720696e6465782e0d0a202020202020  |  s for a filtering index.\r\n      
[08:35:30.026][RX] 20202020202020202020202020205b75696e7431365d2073686f  |                [uint16] sho
[08:35:30.027][RX] 7274416464720d0a20202020202020202020202020202020202020205b75696e  |  rtAddr\r\n                    [uin
[08:35:30.031][RX] 74386f70745d2066696c746572496e6465783a205b305d2d32  |  t8opt] filterIndex: [0]-2
[08:35:30.034][RX] 0d0a7365744c6f6e674164647238303231353420202053657420746865206c6f  |  \r\nsetLongAddr802154   Set the lo
[08:35:30.035][RX] 6e67206164647265737320666f7220612066696c746572696e67  |  ng address for a filtering
[08:35:30.038][RX] 20696e6465782e0d0a20202020202020202020202020202020202020205b7569  |   index.\r\n                    [ui
[08:35:30.039][RX] 6e74385d206c6f6e67416464725f300d0a2020202020202020  |  nt8] longAddr_0\r\n        
[08:35:30.043][RX] 2020202020202020202020205b75696e74385d206c6f6e67416464725f310d0a  |              [uint8] longAddr_1\r\n
[08:35:30.044][RX] 20202020202020202020202020202020202020205b75696e7438  |                      [uint8
[08:35:30.048][RX] 5d206c6f6e67416464725f320d0a202020202020202020202020202020202020  |  ] longAddr_2\r\n                  
[08:35:30.049][RX] 20205b75696e74385d206c6f6e67416464725f330d0a20202020  |    [uint8] longAddr_3\r\n    
[08:35:30.053][RX] 202020202020202020202020202020205b75696e74385d206c6f6e6741646472  |                  [uint8] longAddr
[08:35:30.054][RX] 5f340d0a20202020202020202020202020202020202020205b  |  _4\r\n                    [
[08:35:30.058][RX] 75696e74385d206c6f6e67416464725f350d0a20202020202020202020202020  |  uint8] longAddr_5\r\n             
[08:35:30.059][RX] 202020202020205b75696e74385d206c6f6e67416464725f360d  |         [uint8] longAddr_6\r
[08:35:30.063][RX] 0a20202020202020202020202020202020202020205b75696e74385d206c6f6e  |  \n                    [uint8] lon
[08:35:30.064][RX] 67416464725f370d0a20202020202020202020202020202020  |  gAddr_7\r\n                
[08:35:30.068][RX] 202020205b75696e74386f70745d2066696c746572496e6465783a205b305d2d  |      [uint8opt] filterIndex: [0]-
[08:35:30.070][RX] 320d0a7365744164647265737365733830323135342020536574  |  2\r\nsetAddresses802154  Set
[08:35:30.073][RX] 20616c6c203830322e31352e34206164647265737320696e666f726d6174696f  |   all 802.15.4 address informatio
[08:35:30.074][RX] 6e2e0d0a20202020202020202020202020202020202020205b  |  n.\r\n                    [
[08:35:30.078][RX] 75696e7431365d2070616e4964300d0a20202020202020202020202020202020  |  uint16] panId0\r\n                
[08:35:30.079][RX] 202020205b75696e7431365d2073686f727441646472300d0a20  |      [uint16] shortAddr0\r\n 
[08:35:30.083][RX] 202020202020202020202020202020202020205b737472696e676f70745d206c  |                     [stringopt] l
[08:35:30.085][RX] 6f6e6741646472300d0a20202020202020202020202020202020  |  ongAddr0\r\n                
[08:35:30.087][RX] 202020205b737472696e676f70745d2070616e4964312073686f727441646472  |      [stringopt] panId1 shortAddr
[08:35:30.090][RX] 31206c6f6e674164647231202e2e2e0d0a636f6e6669675278  |  1 longAddr1 ...\r\nconfigRx
[08:35:30.091][RX] 4368616e6e656c537769746368696e6738303231353420436f6e666967757265  |  ChannelSwitching802154 Configure
[08:35:30.094][RX] 205258206368616e6e656c20737769746368696e6720666f7220  |   RX channel switching for 
[08:35:30.097][RX] 322e342047487a203830322e31352e340d0a2020202020202020202020202020  |  2.4 GHz 802.15.4\r\n              
[08:35:30.100][RX] 2020202020205b75696e7431365d2046697273742072616469  |        [uint16] First radi
[08:35:30.101][RX] 6f206368616e6e656c0d0a20202020202020202020202020202020202020205b  |  o channel\r\n                    [
[08:35:30.105][RX] 75696e7431365d205365636f6e6420726164696f206368616e6e  |  uint16] Second radio chann
[08:35:30.106][RX] 656c0d0a736574446174615265714c6174656e63792020205365742064617461  |  el\r\nsetDataReqLatency   Set data
[08:35:30.110][RX] 2072657175657374206576656e742070726f63657373696e67  |   request event processing
[08:35:30.111][RX] 206c6174656e63792e0d0a20202020202020202020202020202020202020205b  |   latency.\r\n                    [
[08:35:30.115][RX] 75696e7433325d206c6174656e637955730d0a73657438303231  |  uint32] latencyUs\r\nset8021
[08:35:30.118][RX] 35345048522020202020202020536574205048522028666972737420312c2032  |  54PHR        Set PHR (first 1, 2
[08:35:30.119][RX] 206f7220342062797465732920696e2054782062756666657220  |   or 4 bytes) in Tx buffer 
[08:35:30.122][RX] 6163636f7264696e6720746f0d0a202020202020202020202020202020202020  |  according to\r\n                  
[08:35:30.125][RX] 202020207468652027666f726d61742720696e707574207061  |      the 'format' input pa
[08:35:30.127][RX] 72616d657465722e0d0a20202020202020202020202020202020202020205048  |  rameter.\r\n                    PH
[08:35:30.130][RX] 5220276672616d654c656e67746827206669656c642069732064  |  R 'frameLength' field is d
[08:35:30.133][RX] 6572697665642066726f6d2054784c656e677468207365740d0a202020202020  |  erived from TxLength set\r\n      
[08:35:30.136][RX] 2020202020202020202020202020202070726576696f75736c  |                  previousl
[08:35:30.137][RX] 792077697468202773657454784c656e677468270d0a20202020202020202020  |  y with 'setTxLength'\r\n          
[08:35:30.140][RX] 20202020202020202020466f7220504852206669656c64732069  |            For PHR fields i
[08:35:30.142][RX] 6e666f2c20726566657220746f203830322e31352e3420737065636966696361  |  nfo, refer to 802.15.4 specifica
[08:35:30.145][RX] 74696f6e2e0d0a202020202020202020202020202020202020  |  tion.\r\n                  
[08:35:30.148][RX] 20205b75696e74385d2050485220666f726d61743a20303d6d69736320494545  |    [uint8] PHR format: 0=misc IEE
[08:35:30.151][RX] 45383032313534206d6f64756c6174696f6e732c205048522031  |  E802154 modulations, PHR 1
[08:35:30.153][RX] 627974650d0a2020202020202020202020202020202020202020202020202020  |  byte\r\n                          
[08:35:30.154][RX] 2020202020202020202020202020313d53554e2046534b2c20  |                1=SUN FSK, 
[08:35:30.158][RX] 504852203262797465730d0a2020202020202020202020202020202020202020  |  PHR 2bytes\r\n                    
[08:35:30.159][RX] 2020202020202020202020202020202020202020323d53554e20  |                      2=SUN 
[08:35:30.163][RX] 4f46444d2c20504852203462797465730d0a2020202020202020202020202020  |  OFDM, PHR 4bytes\r\n              
[08:35:30.164][RX] 2020202020202020202020202020202020202020202020202020  |                            
[08:35:30.168][RX] 333d53554e204f5150534b2c20504852203462797465730d0a20202020202020  |  3=SUN OQPSK, PHR 4bytes\r\n       
[08:35:30.169][RX] 202020202020202020202020205b75696e74386f70745d2046  |               [uint8opt] F
[08:35:30.172][RX] 6f72204c45475f4f5150534b3a206e6f6e650d0a202020202020202020202020  |  or LEG_OQPSK: none\r\n            
[08:35:30.175][RX] 20202020202020202020202020202020202020466f722053554e  |                     For SUN
[08:35:30.176][RX] 5f46534b20203a2066637354747970650d0a2020202020202020202020202020  |  _FSK  : fcsTtype\r\n              
[08:35:30.180][RX] 2020202020202020202020202020202020466f722053554e5f  |                   For SUN_
[08:35:30.181][RX] 4f46444d203a20726174650d0a20202020202020202020202020202020202020  |  OFDM : rate\r\n                   
[08:35:30.185][RX] 202020202020202020202020466f722053554e5f4f5150534b3a  |              For SUN_OQPSK:
[08:35:30.186][RX] 20737072656164696e674d6f64650d0a20202020202020202020202020202020  |   spreadingMode\r\n                
[08:35:30.190][RX] 202020205b75696e74386f70745d20466f72204c45475f4f51  |      [uint8opt] For LEG_OQ
[08:35:30.191][RX] 50534b3a206e6f6e650d0a202020202020202020202020202020202020202020  |  PSK: none\r\n                     
[08:35:30.195][RX] 20202020202020202020466f722053554e5f46534b20203a2077  |            For SUN_FSK  : w
[08:35:30.196][RX] 686974656e696e670d0a20202020202020202020202020202020202020202020  |  hitening\r\n                      
[08:35:30.200][RX] 202020202020202020466f722053554e5f4f46444d203a207363  |           For SUN_OFDM : sc
[08:35:30.201][RX] 72616d626c65720d0a2020202020202020202020202020202020202020202020  |  rambler\r\n                       
[08:35:30.204][RX] 2020202020202020466f722053554e5f4f5150534b3a207261  |          For SUN_OQPSK: ra
[08:35:30.207][RX] 74654d6f64650d0a747269674d6f64655377697463685478202020205472616e  |  teMode\r\ntrigModeSwitchTx    Tran
[08:35:30.210][RX] 736d69742061204d6f646520537769746368207061636b657420  |  smit a Mode Switch packet 
[08:35:30.211][RX] 7468656e207472616e736d6974207061636b657473206f6e20746865206e6577  |  then transmit packets on the new
[08:35:30.221][RX] 2050485920776974682063757272656e740d0a20202020202020202020202020202020202020205458206f7074696f6e7320446570656e64696e67206f6e206d6f64655377697463684c69666520636f6e66696775726174696f6e2c20616674657220616c6c20697465726174696f6e732061  |   PHY with current\r\n                    TX options Depending on modeSwitchLife configuration, after all iterations a
[08:35:30.224][RX] 72650d0a202020202020202020202020202020202020202064  |  re\r\n                    d
[08:35:30.226][RX] 6f6e652c20697420656974686572207374617973206f6e20746865206e657720  |  one, it either stays on the new 
[08:35:30.229][RX] 504859206f722072657475726e7320746f207468652062617365  |  PHY or returns to the base
[08:35:30.232][RX] 205048592e0d0a20202020202020202020202020202020202020205b75696e74  |   PHY.\r\n                    [uint
[08:35:30.234][RX] 385d206e6577205068794d6f646549642c20692e652e20494420  |  8] new PhyModeId, i.e. ID 
[08:35:30.237][RX] 6f6620746865205048594d6f64652077652061726520737769746368696e6720  |  of the PHYMode we are switching 
[08:35:30.239][RX] 746f0d0a20202020202020202020202020202020202020205b  |  to\r\n                    [
[08:35:30.242][RX] 75696e74385d206e756d626572206f66207061636b657473207472616e736d69  |  uint8] number of packets transmi
[08:35:30.244][RX] 74746564206f6e20746865206e6577205048590d0a2020202020  |  tted on the new PHY\r\n     
[08:35:30.246][RX] 2020202020202020202020202020205b75696e7433326f70745d206e756d6265  |                 [uint32opt] numbe
[08:35:30.249][RX] 72206f662074696d6573207468652073657175656e6365202d  |  r of times the sequence -
[08:35:30.251][RX] 6d6f646520737769746368207061636b657420666f6c6c6f7765642062792064  |  mode switch packet followed by d
[08:35:30.254][RX] 617461207061636b6574732d2069730d0a202020202020202020  |  ata packets- is\r\n         
[08:35:30.257][RX] 202020202020202020202072657065617465642c2064656661756c7420697320  |             repeated, default is 
[08:35:30.259][RX] 3120696620617267756d656e7420697320616273656e740d0a  |  1 if argument is absent\r\n
[08:35:30.262][RX] 20202020202020202020202020202020202020205b75696e7433326f70745d20  |                      [uint32opt] 
[08:35:30.265][RX] 64656c61794d696c6c697365636f6e6473206265666f72652073  |  delayMilliseconds before s
[08:35:30.266][RX] 7769746368696e67206261636b20746f20626173652050485920616674657220  |  witching back to base PHY after 
[08:35:30.269][RX] 616c6c207061636b6574732068617665206265656e0d0a202020  |  all packets have been\r\n   
[08:35:30.272][RX] 20202020202020202020202020202020207472616e736d6974746564206f6e20  |                   transmitted on 
[08:35:30.275][RX] 746865206e6577205048592c2064656661756c742069732030  |  the new PHY, default is 0
[08:35:30.277][RX] 20696620617267756d656e7420697320616273656e742e204d756c746974696d  |   if argument is absent. Multitim
[08:35:30.280][RX] 65722069730d0a20202020202020202020202020202020202020  |  er is\r\n                   
[08:35:30.283][RX] 207573656420666f722064656c61792067726561746572207468616e20302e0d  |   used for delay greater than 0.\r
[08:35:30.284][RX] 0a6d6f64655377697463684c69666520202020202052657475  |  \nmodeSwitchLife      Retu
[08:35:30.287][RX] 726e20746f2074686520626173652050485920616674657220616c6c20646174  |  rn to the base PHY after all dat
[08:35:30.290][RX] 61207061636b657473207472616e736d697373696f6e20666f72  |  a packets transmission for
[08:35:30.291][RX] 205458206f722061667465720d0a202020202020202020202020202020202020  |   TX or after\r\n                  
[08:35:30.295][RX] 20204d4f44455f5357495443485f5354415254206576656e74  |    MODE_SWITCH_START event
[08:35:30.296][RX] 20616e64206d756c746974696d65722065787069726174696f6e206166746572  |   and multitimer expiration after
[08:35:30.300][RX] 2066697273742064617461207061636b65740d0a202020202020  |   first data packet\r\n      
[08:35:30.301][RX] 2020202020202020202020202020726563657074696f6e206f6e206e65772070  |                reception on new p
[08:35:30.305][RX] 687920666f722052582e0d0a2020202020202020202020202020  |  hy for RX.\r\n              
[08:35:30.306][RX] 2020202020205b75696e74385d20303d73746179206f6e206e65772050485920  |        [uint8] 0=stay on new PHY 
[08:35:30.310][RX] 286e6f726d616c2057692d53554e2046414e20626568617669  |  (normal Wi-SUN FAN behavi
[08:35:30.311][RX] 6f75722920313d72657475726e20746f20626173652050485920287370656369  |  our) 1=return to base PHY (speci
[08:35:30.315][RX] 616c2074657374206d6f6465290d0a5f5f5f5f5f5f5f5f5f5f5f  |  al test mode)\r\n___________
[08:35:30.316][RX] 5f5f5f5f5f202020200d0a5f5f5f5f424c455f4d6f64655f5f5f5f202020200d  |  _____    \r\n____BLE_Mode____    \r
[08:35:30.319][RX] 0a736574426c654d6f646520202020202020202020436f6e74  |  \nsetBleMode          Cont
[08:35:30.322][RX] 726f6c20424c45206d6f64652e0d0a2020202020202020202020202020202020  |  rol BLE mode.\r\n                 
[08:35:30.324][RX] 2020205b75696e74385d20303d44697361626c6520313d456e61  |     [uint8] 0=Disable 1=Ena
[08:35:30.327][RX] 626c650d0a676574426c654d6f64652020202020202020202047657420746865  |  ble\r\ngetBleMode          Get the
[08:35:30.330][RX] 2063757272656e7420424c45206d6f64652e0d0a736574426c  |   current BLE mode.\r\nsetBl
[08:35:30.331][RX] 654368616e6e656c506172616d7320436f6e666967757265206368616e6e656c  |  eChannelParams Configure channel
[08:35:30.334][RX] 20706172616d65746572732072656c6174656420746f20424c45  |   parameters related to BLE
[08:35:30.337][RX] 2e0d0a20202020202020202020202020202020202020205b75696e74385d206c  |  .\r\n                    [uint8] l
[08:35:30.340][RX] 6f676963616c4368616e6e656c0d0a20202020202020202020  |  ogicalChannel\r\n          
[08:35:30.342][RX] 202020202020202020205b75696e7433326f70745d2061636365737341646472  |            [uint32opt] accessAddr
[08:35:30.345][RX] 20637263496e69742064697361626c6557686974656e0d0a7365  |   crcInit disableWhiten\r\nse
[08:35:30.346][RX] 74426c65506879537769746368546f527820436f6e66696775726520424c4520  |  tBlePhySwitchToRx Configure BLE 
[08:35:30.350][RX] 506879537769746368546f527820706172616d65746572732e20  |  PhySwitchToRx parameters. 
[08:35:30.351][RX] 52582069730d0a2020202020202020202020202020202020202020656e746572  |  RX is\r\n                    enter
[08:35:30.355][RX] 65642074696d6544656c746155732061667465722073796e63  |  ed timeDeltaUs after sync
[08:35:30.356][RX] 20776f7264206f66207265636569766564207061636b65742e0d0a2020202020  |   word of received packet.\r\n     
[08:35:30.360][RX] 2020202020202020202020202020205b75696e74385d20303d44  |                 [uint8] 0=D
[08:35:30.361][RX] 697361626c6520313d456e61626c650d0a202020202020202020202020202020  |  isable 1=Enable\r\n               
[08:35:30.365][RX] 20202020205b75696e7433326f70745d207068792074696d65  |       [uint32opt] phy time
[08:35:30.366][RX] 44656c746120706879736963616c4368616e6e656c0d0a202020202020202020  |  Delta physicalChannel\r\n         
[08:35:30.370][RX] 20202020202020202020205b75696e7433326f70745d206c6f67  |             [uint32opt] log
[08:35:30.372][RX] 6963616c4368616e6e656c206163636573734164647220637263496e69740d0a  |  icalChannel accessAddr crcInit\r\n
[08:35:30.375][RX] 20202020202020202020202020202020202020205b75696e74  |                      [uint
[08:35:30.376][RX] 33326f70745d2064697361626c6557686974656e0d0a20202020202020202020  |  32opt] disableWhiten\r\n          
[08:35:30.379][RX] 202020202020202020205b75696e7433326f70745d2065787472  |            [uint32opt] extr
[08:35:30.382][RX] 6144656c617955730d0a736574426c654164766572746973696e67202020436f  |  aDelayUs\r\nsetBleAdvertising   Co
[08:35:30.385][RX] 6e66696775726520666f7220424c45206164766572746973696e  |  nfigure for BLE advertisin
[08:35:30.386][RX] 672e0d0a20202020202020202020202020202020202020205b75696e74385d20  |  g.\r\n                    [uint8] 
[08:35:30.389][RX] 6164764368616e6e656c3a2033372d33390d0a736574426c65  |  advChannel: 37-39\r\nsetBle
[08:35:30.392][RX] 314d62707320202020202020202053776974636820746f2074686520314d6270  |  1Mbps         Switch to the 1Mbp
[08:35:30.394][RX] 7320424c45205048592e0d0a2020202020202020202020202020  |  s BLE PHY.\r\n              
[08:35:30.397][RX] 2020202020205b75696e74386f70745d20303d4c656761637920313d56697465  |        [uint8opt] 0=Legacy 1=Vite
[08:35:30.399][RX] 726269205b636869702064656661756c745d0d0a736574426c  |  rbi [chip default]\r\nsetBl
[08:35:30.402][RX] 65324d62707320202020202020202053776974636820746f2074686520324d62  |  e2Mbps         Switch to the 2Mb
[08:35:30.405][RX] 707320424c45205048592e0d0a20202020202020202020202020  |  ps BLE PHY.\r\n             
[08:35:30.407][RX] 202020202020205b75696e74386f70745d20303d4c656761637920313d566974  |         [uint8opt] 0=Legacy 1=Vit
[08:35:30.410][RX] 65726269205b636869702064656661756c745d0d0a73657442  |  erbi [chip default]\r\nsetB
